R_Priority,FP,Complexity,Time,Cost,Class
111,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
143,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,4
68,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
84,1,-0.02358071892831195,-1.5914077716466772,-0.7129569828528335,10
89,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,4
151,1,-1.2446198209349617,-1.9866359907142048,-1.3093962649960633,24
130,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
160,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
95,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
92,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
129,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
69,3,1.1974583830783379,0.3847333236909606,1.9284169809243275,13
78,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
112,4,1.1974583830783379,1.1751897618260156,1.563250073489697,5
167,1,1.1974583830783379,-1.5914077716466772,-0.20172331244435068,27
138,2,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
93,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
88,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
37,4,-0.02358071892831195,1.1751897618260156,1.0763608635768562,22
187,4,1.1974583830783379,1.1751897618260156,1.563250073489697,5
177,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
38,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
80,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
163,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
200,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,18
227,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
177,4,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,15
153,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
60,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
128,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
117,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
124,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
114,1,1.1974583830783379,-1.5914077716466772,-0.20172331244435068,27
146,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,7
163,4,1.1974583830783379,-0.8009513335116221,0.6503328049031206,16
57,2,1.1974583830783379,-0.8009513335116221,0.6503328049031206,16
107,2,1.1974583830783379,-0.40572311444409453,1.0763608635768562,17
47,1,-1.2446198209349617,-1.9866359907142048,-1.3093962649960633,24
109,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,13
83,3,-0.02358071892831195,1.1751897618260156,1.0763608635768562,22
21,3,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,4
33,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
35,2,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,4
72,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
75,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
83,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
57,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,6
96,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
77,2,1.1974583830783379,1.1751897618260156,2.780473098271799,20
138,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
148,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,13
149,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
117,2,1.1974583830783379,1.1751897618260156,2.780473098271799,20
98,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
9,2,1.1974583830783379,-0.40572311444409453,1.0763608635768562,17
164,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,7
103,3,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,7
79,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
143,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
103,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
186,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
90,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,6
94,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
86,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
173,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,4
229,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
24,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
120,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
135,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
166,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
87,1,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
138,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
138,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
143,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,4
11,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
152,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
55,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
147,2,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,7
148,2,1.1974583830783379,-0.40572311444409453,1.0763608635768562,17
79,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,6
159,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
112,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,13
27,1,-1.2446198209349617,-1.5914077716466772,-1.2972240347482424,11
81,4,1.1974583830783379,1.1751897618260156,1.563250073489697,5
166,4,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,4
125,4,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
171,1,1.1974583830783379,-1.5914077716466772,-0.5668902198789812,9
133,2,1.1974583830783379,-0.8009513335116221,0.6503328049031206,16
180,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
115,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
81,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
42,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
97,4,1.1974583830783379,1.1751897618260156,1.563250073489697,5
117,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
70,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
224,1,-1.2446198209349617,-1.1961795525791497,-1.1389850415265692,25
93,2,-0.02358071892831195,1.1751897618260156,1.0763608635768562,22
127,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
173,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
129,4,1.1974583830783379,0.3847333236909606,1.9284169809243275,13
63,1,-0.02358071892831195,-1.5914077716466772,-0.9320571273136118,10
155,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,4
175,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,6
117,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,6
137,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,18
69,4,-1.2446198209349617,1.1751897618260156,-0.6277513711180863,7
160,4,1.1974583830783379,1.1751897618260156,1.563250073489697,5
127,3,-0.02358071892831195,-0.40572311444409453,0.05389352275989069,28
64,1,-1.2446198209349617,-1.5914077716466772,-1.2972240347482424,11
174,1,-1.2446198209349617,-1.5914077716466772,-1.2241906532613163,11
66,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
119,1,-0.02358071892831195,-1.5914077716466772,-0.9320571273136118,10
151,3,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
88,3,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
143,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
73,4,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
156,3,-0.02358071892831195,1.1751897618260156,1.0763608635768562,22
71,2,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,15
115,2,1.1974583830783379,-0.8009513335116221,0.04172129251206968,6
113,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
132,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
113,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,7
113,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
86,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
77,2,1.1974583830783379,-0.8009513335116221,0.6503328049031206,16
137,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
92,2,-0.02358071892831195,0.3847333236909606,0.5651271931683735,12
139,2,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,4
204,4,-1.2446198209349617,1.1751897618260156,-0.8711959760745067,7
125,1,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,4
68,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
138,1,-1.2446198209349617,-1.1961795525791497,-1.1389850415265692,25
97,4,1.1974583830783379,1.1751897618260156,1.563250073489697,5
47,1,-0.02358071892831195,-1.9866359907142048,-0.9685738180570749,18
122,2,-0.02358071892831195,-0.8009513335116221,-0.5668902198789812,8
175,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
147,4,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,15
68,2,-0.02358071892831195,-0.8009513335116221,-0.20172331244435068,15
113,2,-1.2446198209349617,0.3847333236909606,-0.7981625945875805,2
214,3,-0.02358071892831195,0.3847333236909606,-0.019139858727035417,0
117,1,1.1974583830783379,-1.5914077716466772,-0.5668902198789812,9
154,3,1.1974583830783379,0.3847333236909606,0.9546385610986461,3
168,4,-0.02358071892831195,1.1751897618260156,0.34602704870759515,1
83,3,-1.2446198209349617,-0.8009513335116221,-1.053779429791822,4
150,3,-1.2446198209349617,0.3847333236909606,-0.9929182785527169,2
224,2,-1.2446198209349617,-0.8009513335116221,-1.175501732270032,4
