R_Priority,FP,Complexity,Time,Cost,Class
92,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,2
129,4,-0.022891673301040322,0.4165197054010837,0.5769892137744156,2
173,2,1.1977514223963737,-1.249559116203251,0.2331380987962715,0
95,3,-1.2435347689984542,1.249559116203251,-0.6264896886490887,1
112,4,1.1977514223963737,1.249559116203251,1.5839817647818375,2
131,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,0
103,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
157,4,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,1
88,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
94,4,-0.022891673301040322,1.249559116203251,0.355942068431323,2
187,4,1.1977514223963737,1.249559116203251,1.5839817647818375,2
177,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,0
38,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,0
80,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
118,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,2
56,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,0
97,3,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,1
168,1,-0.022891673301040322,-1.249559116203251,-0.45456413116001665,0
153,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,2
71,4,1.1977514223963737,1.249559116203251,1.5839817647818375,2
98,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,0
129,3,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,1
112,2,-1.2435347689984542,1.249559116203251,-0.6264896886490887,1
184,4,1.1977514223963737,1.249559116203251,1.5839817647818375,2
146,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,1
142,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,0
120,3,1.1977514223963737,1.249559116203251,2.812021461132352,2
195,4,1.1977514223963737,1.249559116203251,1.5839817647818375,2
47,1,-1.2435347689984542,-2.0825985270054184,-1.3141919186053768,1
129,1,1.1977514223963737,-1.6660788216043347,-0.5650877038315629,0
197,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,1
213,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,0
104,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,1
144,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,2
72,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
103,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,2
83,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
57,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,0
201,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,2
182,4,-0.022891673301040322,0.4165197054010837,0.5769892137744156,2
51,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
49,3,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,1
149,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
164,4,-0.022891673301040322,0.4165197054010837,0.5769892137744156,2
98,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
230,3,1.1977514223963737,0.4165197054010837,1.9523936736869918,2
164,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,1
11,4,1.1977514223963737,1.249559116203251,1.5839817647818375,2
86,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,2
137,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
122,2,1.1977514223963737,-0.4165197054010837,1.0927658862416316,2
186,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,0
35,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,2
94,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
86,4,-0.022891673301040322,1.249559116203251,0.355942068431323,2
173,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,1
118,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,1
24,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,0
120,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,0
135,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,2
200,1,-0.022891673301040322,-2.0825985270054184,-0.9703408036272327,0
90,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,1
173,1,-1.2435347689984542,-1.6660788216043347,-1.3019115216418717,1
138,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
143,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,1
139,4,1.1977514223963737,1.249559116203251,1.5839817647818375,2
202,1,-0.022891673301040322,-1.6660788216043347,-0.7124524673936247,0
168,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,2
147,2,-1.2435347689984542,1.249559116203251,-0.6264896886490887,1
51,1,-0.022891673301040322,-1.6660788216043347,-0.7124524673936247,0
79,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,0
119,1,-1.2435347689984542,-1.6660788216043347,-1.3019115216418717,1
125,3,1.1977514223963737,-0.8330394108021674,0.6629519925189516,0
148,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
154,2,1.1977514223963737,0.4165197054010837,1.9523936736869918,2
185,2,-0.022891673301040322,-0.8330394108021674,-0.19667579492640858,0
190,1,1.1977514223963737,-1.249559116203251,0.2331380987962715,0
115,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,2
163,3,1.1977514223963737,-0.8330394108021674,0.6629519925189516,0
88,3,-0.022891673301040322,0.4165197054010837,0.5769892137744156,2
115,4,-0.022891673301040322,0.4165197054010837,0.5769892137744156,2
44,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,2
160,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,2
77,1,1.1977514223963737,-1.6660788216043347,-0.5650877038315629,0
117,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,2
79,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,0
27,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,0
148,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,2
127,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,0
155,4,1.1977514223963737,0.4165197054010837,1.9523936736869918,2
19,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,0
150,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
173,2,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,1
175,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,0
117,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,0
148,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,1
174,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,0
160,4,1.1977514223963737,1.249559116203251,1.5839817647818375,2
75,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,1
44,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,0
188,4,-0.022891673301040322,1.249559116203251,1.0927658862416316,2
171,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,1
74,4,-0.022891673301040322,1.249559116203251,0.355942068431323,2
69,3,1.1977514223963737,0.4165197054010837,1.9523936736869918,2
139,3,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,1
224,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,0
59,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,1
148,2,1.1977514223963737,-0.8330394108021674,0.6629519925189516,0
138,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,1
115,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,0
132,4,-0.022891673301040322,1.249559116203251,0.355942068431323,2
113,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,1
